INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,IDADE,HOMEKIDS,YOJ,SALARIO,CONTA_CLI,HOME_VAL,CASADO,SEX,EDUCATION,JOB,TRAVTIME,USO_PROD,VALOR_SOLICITADO,TIF,TIPO_PROD,PROD_ALTO_VALOR,OLDCLAIM,CLM_FREQ,TRAN_SUSP,TEMPO_CLIENTE,TEMPO_VIDA_PROD,URBANICITY
6454,0,0,0,41,0,13,96886.384552343,No,256415.761884397,Yes,F,Ensino Superior,Profissional,12.9347445246655,Pessoal,15290,1,Poupanca,no,0,0,No,0,10,Urbano
6455,0,0,1,38,2,0,0,No,0,Yes,F,Ensino Medio,Estudante,24.0805091400301,Comercial,10560,1,Renda Variavel,no,0,0,No,0,7,Urbano
6456,0,0,0,46,0,10,70840.4526738876,No,0,No,M,Ensino Superior,Profissional,32.4200478445208,Pessoal,13180,3,Poupanca,no,0,0,Yes,0,1,Urbano
6457,0,0,2,60,2, ,21919.6316309875,No,78025.6848225498,Yes,F,Ensino Medio,Trabalho Administrativo,49.6687601676353,Pessoal,11810,10,Renda Variavel,no,6973,3,No,0,8,Urbano
6458,1,4287,0,62,0,14,67112.0872636508,No,238759.133684656,Yes,F,Ensino Superior,Profissional,32.3789503054465,Pessoal,18300,1,CDB,no,8363,1,No,7,1,Urbano
6459,0,0,0,41,0,12,36448.8722194478,No,0,Yes,M,Ensino Medio,Estudante,37.0203100813831,Pessoal,17900,6,Poupanca,yes,0,0,No,0,1,Rural
6460,0,0,0,49,0,11,138942.192240592,No,0,No,M,Mestrado,Advogado,37.0367398303985,Pessoal,18920,11,Renda Fixa,no,0,0,No,0,1,Urbano
6461,0,0,0,42,0,13,77737.1913467695,No,238724.44891784,Yes,F,Ensino Superior,Gerente,26.8421202738727,Pessoal,22800,1,Poupanca,no,0,0,No,2,11,Urbano
6463,0,0,0,54,0,0,0,No,109280.075781788,Yes,F,Ensino Medio,Do Lar,12.7201693503142,Pessoal,7140,11,CDB,no,0,0,No,0,1,Rural
6464,0,0,1,38,2,11,50718.3109688674,Yes,0,No,F,Ensino Fundamental,Trabalho Administrativo,50.8760699175054,Pessoal,14230,1,Renda Variavel,no,3649,1,No,5,5,Rural
6465,0,0,0,38,0,11,58820.3245373421,No,181914.520394284,Yes,F,Ensino Superior,Trabalho Administrativo,55.4157618571781,Pessoal,19690,21,Criptomeda,no,4528,2,No,0,10,Urbano
6466,1,4586,0,60,2, ,0,No,141088.279986939,Yes,F,Ensino Medio,Do Lar,47.4757879489426,Pessoal,7500,3,Renda Variavel,no,0,0,Yes,2,1,Urbano
6468,1,3676,2,37,4,16, ,Yes,0,No,F,Ensino Superior,Trabalho Manual,23.3866601051429,Comercial,1500,1,CDB,no,49223,1,Yes,2,1,Urbano
6469,0,0,2,44,3,14,47230.7897557891,No,168478.311690396,Yes,F,Ensino Medio,Trabalho Administrativo,30.6693796375834,Pessoal,18170,17,Criptomeda,no,0,0,No,0,10,Urbano
6470,0,0,0,32,2,13,14743.9866975258,No,0,Yes,F,Ensino Superior,Estudante,26.5579150607143,Pessoal,14930,3,Renda Variavel,no,613,2,No,5,7,Urbano
6471,1,56399.753871588,0,44,2,15,16352.0293105013,No,134163.638236303,Yes,F,Ensino Medio,Do Lar,36.7948553924897,Pessoal,9760,1,Renda Variavel,no,2316,1,No,0,1,Urbano
6472,0,0,0,47,0,0, ,No,114663.602122658,No,F,Ensino Superior,Do Lar,7.63385119135836,Pessoal,8770,4,Renda Variavel,no,0,0,No,0,11,Urbano
6473,0,0,0,30,1,9,77156.4320973211,Yes,0,No,F,Ensino Superior,Trabalho Administrativo,28.1151991146815,Pessoal,11430,9,Renda Variavel,no,11295,3,No,6,1,Rural
6474,0,0,0,29,1,11,144241.685896975,Yes,0,No,F,PhD, ,14.8495491217503,Pessoal,16370,4,CDB,no,4822,2,No,0,13,Urbano
6475,1,2386,0,60,0,10,16919.3284584286,No,116786.270491266,No,F,Ensino Medio,Trabalho Administrativo,24.1921325243573,Pessoal,9190,9,Renda Variavel,no,0,0,No,0, ,Urbano
6476,1,10689.6991697203,0,45,2,15,20652.9753036126,No,140293.812882401,Yes,F,Ensino Fundamental,Trabalho Administrativo,23.7087195150774,Comercial,20720,1,Criptomeda,no,0,0,No,0,6,Urbano
6477,0,0,0,33,5,18,4561.77558613877,No,55632.1745706936,Yes,M,Ensino Medio,Estudante,7.56463347368233,Comercial,9650,7,Criptomeda,yes,0,0,No,4,9,Urbano
6479,0,0,0,44,0,11,29929.3447071392,No,124755.605653823,No,M,Ensino Medio,Profissional,41.3009120245135,Pessoal,15320,4,Poupanca,yes,0,0,No,0,1,Urbano
6480,0,0,0,49,0,13,104690.559776642,No,271131.534387012,No,M,Ensino Superior,Profissional,13.998086568508,Comercial,30260,7,Tesouro Direto,yes,22813,1,Yes,7,1,Urbano
6481,1,934,0,52,0,11,70197.5477303058,No,239210.465529012,Yes,M,Ensino Superior,Trabalho Manual,41.1333368816512,Comercial,37810,6,Tesouro Direto,no,0,0,Yes,0,9,Urbano
6482,0,0,0,54,0,15,50645.9391587224,No,222418.964190201,Yes,F,PhD,Do Lar,40.3270191314544,Pessoal,32100,6,Renda Fixa,no,0,0,No,0,16,Rural
6483,0,0,0,50,0,8,69029.9105094865,No,196452.128750612,Yes,F,Ensino Medio,Trabalho Manual,9.74881933502166,Comercial,35450,6,Renda Variavel,no,764,3,No,0,1,Urbano
6485,0,0,0,45,0,8,38631.7151344022,No,187532.203074383,Yes,F,Ensino Medio,Trabalho Manual,34.8233987048403,Comercial,25340,4,Poupanca,no,0,0,No,0,1,Rural
6486,1,1841,2,39,2,11,30289.5435782466,No,134575.642258708,Yes,F,Ensino Fundamental,Trabalho Manual,20.1106460598341,Comercial,18270,3,Criptomeda,no,2787,3,No,3,1,Urbano
6487,0,0,0,47,0,15,57446.4084461209,No,205309.793472419,Yes,M,Ensino Medio,Profissional,29.8473250384742,Pessoal,12120,4,Criptomeda,no,0,0,No,2,7,Urbano
6488,0,0,0,33,0,8,102980.936781911,No,302779.268249953,Yes,M,Ensino Medio,Profissional,29.1323568995091,Pessoal,16680,1,Renda Fixa,yes,0,0,No,0,11,Rural
6489,0,0,0,38,0,11,72900.8997618786,No,243300.467313286,No,F,Ensino Superior,Profissional,28.3344950926441,Pessoal,15200,4,Renda Variavel,no,1310,3,No,5,4,Urbano
6490,1,5324,0,47,0,15,57446.4084461209,No,205309.793472419,Yes,M,Ensino Medio,Profissional,29.8473250384742,Comercial,25090,4,Tesouro Direto,no,0,0,No,1,7,Urbano
6491,0,0,0,38,0,6,159691.04999664,No,379685.97542026,Yes,F,Mestrado, ,43.9000141540993,Comercial,23260,4,Criptomeda,no,0,0,No,4,13,Urbano
6493,0,0,0,65,0,14,56512.561387414,No,189267.734879643,Yes,F,Mestrado,Advogado,42.1492304455823,Pessoal,15360,10,CDB,no,5229,1,No,4,25,Urbano
6494,0,0,0,48,0,10,20551.0293222818,No,88079.5640072124,No,M,Mestrado,Advogado,39.7714657840502,Pessoal,14150,3,Poupanca,yes,4939,3,No,2,17,Urbano
6495,1,4913,0,38,2,0,0,Yes,93227.9755101211,No,F,Ensino Fundamental,Do Lar,50.6713562249014,Pessoal,9750,8,Renda Variavel,no,11093,3,No,7,1,Urbano
6496,0,0,0,40,0,9,83000.3888558627,No,248948.776293018,Yes,F,Mestrado,Advogado,30.4889875648468,Pessoal,21880,1,Renda Variavel,no,0,0,No,0,15,Urbano
6498,1,4495,0,36,0,8,131766.411215287,No,0,No,M,PhD,Gerente,45.2870523472848,Pessoal,13950,4,Poupanca,yes,0,0,No,0,11,Urbano
6499,0,0,0,46,0,13,122085.890314445,No,347290.583533957,No,F,Mestrado,Advogado,5,Pessoal,7020,6,CDB,no,0,0,No,0,11,Urbano
6500,1,8549.80774290364,0,64,1,15,34198.8878280122,No,174149.177473528,Yes,M,Ensino Superior,Trabalho Manual,5,Pessoal,11210,7,CDB,yes,10572,4,No,4,8,Urbano
6501,0,0,0,48,0,2,134333.447821115,No,358875.841466368,Yes,F,Ensino Medio,Profissional,8.57435460649804,Pessoal,22490,6,Renda Variavel,no,0,0,No,2,1,Urbano
6502,1,3423,0,39,0,10,70750.2143591557,No,228858.422878392,No,M,Ensino Superior,Trabalho Manual,67.5274786303587,Pessoal,3350,1,Poupanca,no,6006,2,No,3,14,Rural
6503,0,0,0,51,0,0,0,No,0,No,M,PhD,Medico,28.674674434338,Pessoal,8310,6,Criptomeda,yes,0,0,No,0,18,Urbano
6506,0,0,0,40,0,9,103635.632238788,No,270622.632747636,Yes,M,Ensino Superior,Gerente,46.6094965391736,Pessoal,14070,7,Poupanca,yes,0,0,No,0,1,Urbano
6507,0,0,0,60,0,9,100206.655481288,No,320199.029131929,No,M,Ensino Superior,Gerente,33.672431812692,Pessoal,1500,10,Poupanca,no,15403,2,No,0,11,Urbano
6508,1,4083,0,42,0, ,56969.1071212147,No,252556.455527647,Yes,M,Ensino Superior,Profissional,18.1436893868088,Comercial,11400,1,Criptomeda,no,4512,3,No,5,10,Urbano
6509,0,0,0,54,0,0,0,No,87155.5502967205,Yes,F,Mestrado,Do Lar,36.2657192272837,Pessoal,22350,6,Renda Variavel,no,0,0,No,0,9,Rural
6510,0,0,0,34,3,16,118063.8773975,No,330499.924615518,Yes,M,Ensino Superior,Trabalho Manual,5,Comercial,13310,1,Poupanca,no,0,0,No,0,11,Urbano
6511,1,3459,1,44,2,16,165769.2035235,No,414539.314695869,Yes,M,PhD, ,27.1005862017018,Comercial,44250,9,Tesouro Direto,yes,26121,4,Yes,8,11,Urbano
6512,0,0,1,44,2,15,80140.3059985616,No,233009.188186421,Yes,M,Mestrado,Profissional,40.4044526906077,Pessoal,13910,21,Poupanca,no,0,0,No,3,15,Urbano
6514,0,0,0,62,0,14,74429.6132758594,No,266175.891348192,Yes,M,Mestrado, ,63.7796258595795,Comercial,19690,3,Criptomeda,no,0,0,No,1,17,Urbano
6515,0,0,0,43,2,16, ,No,191739.912905699,Yes,M,Ensino Superior,Trabalho Manual,61.2470209891858,Comercial,14450,4,Poupanca,no,0,0,No,0,9,Urbano
6516,0,0,0,56,0,4,42234.6265035075,No,145837.081630858,Yes,F,Ensino Medio,Trabalho Administrativo,40.2354047215083,Pessoal,5720,13,CDB,no,8901,2,No,0,7,Urbano
6517,0,0,0,49,0,4,148124.652591576,No,392382.520058414,Yes,M,PhD,Medico,38.2086327777989,Pessoal,6400,7,Criptomeda,no,0,0,No,2,18,Urbano
6518,0,0,0,32,4,11,16976.0992704086,No,0,Yes,F,Ensino Fundamental,Estudante,25.0168445662337,Pessoal,6640,1,Renda Variavel,no,3468,1,No,0,5,Urbano
6519,0,0,0,66,0,12,84790.6568296146,No,0,No,M,Mestrado,Gerente,10.3614804663187,Pessoal,9980,10,Renda Variavel,yes,5918,1,No,0,13,Urbano
6520,1,3858,0,30,2,12, ,No,160464.211179798,Yes,M,Ensino Fundamental,Trabalho Administrativo,35.2941833783611,Pessoal,6140,10,Poupanca,yes,696,2,No,2,1,Urbano
6521,0,0,0,34,4,15,6876.33550264978,No, ,Yes,M,Ensino Superior,Estudante,45.2672369854845,Pessoal,15930,10,Poupanca,yes,0,0,No,2,11,Urbano
6522,1,5769,2,38,2,9,43476.4621572013,Yes,156267.485162115,No,F,Ensino Medio,Trabalho Manual,36.972548319344,Comercial,5850,16,Renda Variavel,no,7145,2,No,0,1,Urbano
6523,0,0,0,51,0,12,101211.841116502,No,0,No,M,Ensino Superior,Profissional,43.3280945082343,Pessoal,16720,6,Poupanca,yes,0,0,No,0,12,Urbano
6524,0,0,0,32,1,10,37895.3431015278,No, ,Yes,M,Ensino Medio,Trabalho Administrativo,21.1639105743803,Pessoal,8490,10,Poupanca,no,6073,2,No,0,1,Urbano
6527,1,4392,0,40,1,9,90325.5839598902,Yes,0,No,M,Ensino Superior,Trabalho Manual,32.5444892052554,Comercial,19380,3,Renda Fixa,yes,0,0,No,0,7,Urbano
6529,0,0,0,47,0,12, ,No,202772.962236987,Yes,M,Mestrado,Advogado,24.4026699635162,Pessoal,14410,6,Poupanca,yes,0,0,No,2,12,Urbano
6530,0,0,0,57,0,12,62238.4653908636,No,0,No,M,Ensino Superior,Trabalho Manual,44.2398352746694,Comercial,11400,11,Criptomeda,yes,0,0,No,3,7,Rural
6531,0,0,0,52,0,15,26782.0712257674,No,164118.777556765,Yes,M,Ensino Fundamental,Trabalho Administrativo,51.7695617770205,Pessoal,10890,10,Criptomeda,no,0,0,No,0,7,Rural
6532,0,0,0,49,0,13,9485.75932920654,No,146041.264341924,Yes,F,Mestrado,Do Lar,24.2962735639339,Pessoal,6390,4,Renda Variavel,no,0,0,No,2,15,Rural
6533,0,0,0,31,1,8, ,Yes,115939.216154137,No,F,Ensino Fundamental,Trabalho Administrativo,24.2057506358444,Pessoal,23010,7,Renda Variavel,no,0,0,Yes,0,1,Rural
6534,0,0,0,51,0,8,66803.9536091767,No,0,No,M,Ensino Superior,Profissional,35.2470408470344,Pessoal,16130,6,Poupanca,yes,0,0,No,0,7,Urbano
6535,0,0,0,33,4,15,40095.4354048608,No,167207.584260987,Yes,F,Ensino Medio,Trabalho Administrativo,48.024454759715,Pessoal,5510,7,CDB,no,34993,4,Yes,6,1,Rural
6536,1,5834,0,57,0,5,32033.0320985951,No,167794.812524731,Yes,F,Mestrado,Do Lar,44.4338453228601,Pessoal,18110,10,CDB,no,1575,2,No,7,16,Urbano
6537,0,0,0,56,0,13,19657.3697567612,No,0,No,M,Ensino Fundamental,Profissional,35.8722022690584,Pessoal,3470,1,Poupanca,yes,0,0,No,2,5,Urbano
6538,1,4771,0,35,2,12,105991.783960151,Yes,0,No,F,Ensino Superior,Profissional,42.8108291407075,Pessoal,17540,1,Poupanca,no,25379,1,Yes,0,9,Urbano
6539,1,2357,0,26,2,0,0,No, ,Yes,F,Ensino Medio,Estudante,10.4003542900988,Comercial,22430,4,Criptomeda,no,8538,4,No,8,1,Urbano
6541,0,0,0,59,0,10,32856.6266745683,No,0,No,F,PhD,Do Lar,29.3851765075463,Pessoal,34470,1,Criptomeda,no,0,0,No,0,20,Rural
6543,1,5374,0,51,0,11,51303.1856945177,No,209766.617114634,Yes,M,Ensino Medio,Trabalho Manual,5,Comercial,18900,1,Renda Fixa,no,3328,1,No,8,11,Urbano
6545,0,0,0,48,0, , ,No,252896.307282336,Yes,M,Ensino Superior,Profissional,14.4720299262296,Pessoal,14030,4,Poupanca,yes,0,0,No,0,10,Urbano
6546,1,1151,0,60,0,13,62049.0196882152,No,217434.343397514,Yes,F,Mestrado,Advogado,69.920496181646,Pessoal,19620,11,Renda Variavel,no,0,0,Yes,0,15,Urbano
6547,0,0,0,43,0,13,85951.2785111247,No, ,No,M,Mestrado,Profissional,26.554785662675,Pessoal,11560,20,Poupanca,no,0,0,No,0,17,Urbano
6549,1,58.5310623135018,3,40,3,14,22705.1484647166,No,138803.483661113,Yes,F,Ensino Fundamental,Trabalho Administrativo,28.4631674784761,Pessoal,7770,6,CDB,no,28476,1,Yes,5, ,Urbano
6550,0,0,0,55,0,13,7898.40132612001,No,153060.830950971,No,F,PhD,Do Lar,38.1725104340948,Pessoal,9310,1,Poupanca,no,0,0,No,0,12,Rural
6551,0,0,0,57,0,12, ,No,109015.83831843,No,M,Ensino Fundamental,Estudante,21.2007572336918,Pessoal,7260,6,Poupanca,yes,0,0,No,1,6,Urbano
6553,0,0,0,50,0,11,38998.2664541628,No,175757.13917676,Yes,M,Ensino Medio,Trabalho Manual,46.6595103011537,Comercial,21460,7,Poupanca,yes,0,0,No,1,1,Rural
6554,0,0,0,54,0,11,98656.7902289597,No,0,No,F,Mestrado,Advogado,46.1075822510429,Pessoal,16770,1,Renda Variavel,no,0,0,No,1,13,Urbano
6555,1,10215.0722529181,1,41,2,13,39677.3646325719,No,166364.128953749,Yes,F,Ensino Medio,Trabalho Administrativo,13.916542665606,Pessoal,20210,4,Criptomeda,no,0,0,No,2,6,Urbano
6556,0,0,0,40,0,11, ,No,206378.590420227,Yes,M,Ensino Superior,Gerente,39.8231647589302,Pessoal,16610,13,Renda Fixa,no,0,0,No,0,9,Urbano
6557,0,0,0,55,0,15,71401.5180075468,No,246582.935056198,Yes,M,Ensino Medio,Trabalho Manual,18.6131085843491,Comercial,27370,6,Tesouro Direto,yes,718,2,No,2,9,Urbano
6559,0,0,0,56,0,14,220881.050629581,No,596021.316893854,No,F,PhD, ,29.0282155522592,Comercial,50180,6,Tesouro Direto,no,0,0,No,2,1,Urbano
6560,0,0,0,43,2,9,63644.3771915583,Yes,174540.848785813,No,F,Ensino Superior,Gerente,24.1297716475902,Pessoal,16640,9,CDB,no,0,0,No,0,11,Urbano
6561,0,0,0,45,0, ,153008.981741578,No,416576.343875595,Yes,M,PhD,Gerente,22.0411076829361,Comercial,24640,1,Tesouro Direto,yes,5777,1,No,3,18,Urbano
6562,0,0,0,43,0,7, ,No,0,No,M,Ensino Superior,Trabalho Administrativo,33.8699635984507,Comercial,11610,10,Criptomeda,yes,0,0,No,1,11,Rural
6563,1,470.516058997374,0,60,4,16,28633.5398485327,No,151602.186945399,Yes,M,Ensino Fundamental,Trabalho Administrativo,16.9492189321198,Pessoal,5730,1,Poupanca,no,30480,2,Yes,5,5,Rural
6564,0,0,0,51,0,0,0,No,106236.500753197,No,M,Mestrado,Advogado,22.4517017876167,Pessoal,13470,1,Poupanca,yes,0,0,No,1,1,Urbano
6565,0,0,0,56,0,3,37351.8237731118,No,0,No,M,Mestrado,Advogado,40.0225757225022,Pessoal,13910,7,Poupanca,no,0,0,No,0,20,Rural
6566,0,0,0,39,0,11, ,No,367205.55615821,No,M,Ensino Superior,Profissional,31.1854158071763,Comercial,17580,1,Renda Fixa,yes,43663,3,No,5,14,Urbano
6568,0,0,0,46,0,7,29968.4323876921,No,180979.741206229,Yes,M,Ensino Superior,Trabalho Manual,42.710784215251,Comercial,26310,10,Tesouro Direto,no,0,0,No,1,8,Urbano
6570,0,0,0,44,2,14,62721.4835961535,No,165940.838571299,Yes,F,Ensino Superior,Profissional,41.9170486128948,Pessoal,29770,3,Renda Variavel,no,0,0,No,0,4,Urbano
6571,0,0,2,61,4,19,158545.825993539,No,390219.070814048,Yes,F,PhD,Gerente,24.3872873225731,Pessoal,42680,10,Renda Variavel,no,4640,1,No,3,19,Urbano
6573,0,0,0,38,0,13,42245.1975467393,No,0,No,F,Ensino Medio,Trabalho Manual,41.6841694966876,Comercial,20510,10,Renda Variavel,no,0,0,No,0,1,Rural
6574,1,2059,1,44,2,13,18564.3936607629,Yes,117386.028731156,No,F,Ensino Fundamental,Trabalho Administrativo,12.0137912131669,Comercial,13850,16,Criptomeda,no,3828,3,No,3,6,Urbano
6575,0,0,0,47,0,4,12764.6822289517,No,0,No,F,Ensino Fundamental,Estudante,71.1441633458101,Pessoal,28640,13,Criptomeda,no,0,0,No,1,7,Rural
6576,1,2422,0,57,0,11,13235.3061870043,No,135560.085726507,No,F,Ensino Superior,Do Lar,5.91797771031727,Pessoal,10170,4,Renda Variavel,no,8135,3,No,3,13,Urbano
6578,1,1894,0,48,0, ,105051.126260988,No,313503.8232456,No,M,Ensino Superior,Profissional,36.8688275463163,Comercial,16810,4,Renda Fixa,yes,6978,2,No,2,1,Urbano
6579,0,0,0,36,1,13,14728.7576770624,No,91593.7985025581,Yes,M,Ensino Fundamental,Trabalho Administrativo,26.0668636298332,Pessoal,14270,10,Poupanca,yes,0,0,No,0,6,Rural
6580,1,1058,0,53,0, ,126547.55922361,No,0,No,F,Mestrado,Advogado,63.5722782522108,Pessoal,19450,4,Renda Variavel,no,0,0,Yes,0,13,Urbano
6582,1,1436.16761179489,1,40,2,16,75187.5282717584,No,241181.575735558,Yes,F,Ensino Medio,Trabalho Manual,24.6332662542656,Comercial,13020,10,Renda Variavel,no,44010,3,Yes,4,6,Urbano
6583,0,0,0,38,0,11,91951.5389395331,No,282564.591051866,No,M,Ensino Superior,Profissional,30.2230210541123,Comercial,17850,7,Renda Fixa,no,0,0,No,0,3,Rural
6584,0,0,1,36,2,10,45451.0293290857,Yes, ,No,F,Ensino Superior,Profissional,47.6237449933597,Pessoal,9650,1,Renda Variavel,no,0,0,No,0,10,Rural
6585,0,0,0,46,0,9,52931.6690928008,No,214272.413587161,Yes,F,Mestrado, ,15.2334201391493,Comercial,15560,6,Criptomeda,no,18907,3,Yes,0,17,Urbano
6586,1,936.590890231277,0,45,0,12,56828.3142693518,No,201430.311791644,No,F,Ensino Medio,Trabalho Manual,53.9995795024641,Comercial,14060,11,CDB,no,0,0,No,3,9,Urbano
6587,0,0,0,41,0,10,53401.0454340524,No,0,No,F,Ensino Superior,Trabalho Manual,25.8273480109912,Comercial,14210,11,Renda Variavel,no,3189,2,No,1,1,Urbano
6589,0,0,0,34,1,9,28697.5337352444,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,31.6357851308038,Pessoal,10970,1,Renda Variavel,no,0,0,No,0,4,Rural
6590,0,0,0,31,4,6,32837.81175997,No,117101.313912617,Yes,M,Ensino Fundamental,Trabalho Administrativo,24.1809694394361,Comercial,4600,4,Criptomeda,no,0,0,No,0,3,Rural
6592,0,0,1,45,1,15,197835.70720114,No,504107.485754744,Yes,M,PhD,Advogado,14.6470633138362,Pessoal,11280,6,Criptomeda,yes,8832,3,No,6, ,Urbano
6593,1,5692,1,63,1,10,44866.3313433547,No,203341.416636692,Yes,F,Mestrado,Gerente,56.2531697123798,Pessoal,11160,4,CDB,no,6499,1,Yes,9,14,Urbano
6595,0,0,0,41,0,6,180031.184708895,No,455994.883388907,Yes,F,Ensino Superior,Profissional,24.9849360273,Pessoal,8440,8,Renda Variavel,no,0,0,No,0,7,Urbano
6596,0,0,0,41,3,11,88425.9139883023,Yes,0,No,F,Ensino Medio,Trabalho Manual,9.37394136377123,Comercial,14440,4,Renda Variavel,no,6193,3,No,2,5,Rural
6597,0,0,0,47,0,12,48775.8510025584,No,187090.353341113,Yes,F,Ensino Medio,Trabalho Manual,5,Comercial,17910,6,Renda Variavel,no,0,0,No,2,1,Urbano
6598,0,0,0,36,0,9,48740.5615972145,No,210874.572454945,Yes,F,Ensino Medio,Gerente,48.2212181155921,Pessoal,13230,6,Renda Variavel,no,0,0,No,0,1,Urbano
6599,0,0,0,54,0,11,88902.9964996241,No, ,Yes,M,Mestrado,Gerente,31.554821790402,Pessoal,15790,20,Poupanca,yes,0,0,No,0, ,Urbano
6601,0,0,1,44,2,13,21247.1614870804,No,112367.609992677,Yes,F,Ensino Fundamental,Trabalho Administrativo,34.675240178592,Pessoal,3620,1,Renda Variavel,no,3008,3,No,0,7,Urbano
6603,1,4172,0,39,2,9,133919.84016944,Yes,0,No,F,Mestrado,Advogado,40.765327676579,Pessoal,18790,6,Poupanca,no,26926,2,Yes,0,15,Urbano
6606,0,0,0,42,2,12,73661.0208097442,Yes,0,No,F,Ensino Fundamental,Trabalho Manual,44.994741467462,Comercial,25940,4,Poupanca,no,0,0,No,0,1,Rural
6607,0,0,0,37,1,14,25345.7603761096,No, ,Yes,F,Ensino Fundamental,Trabalho Manual,36.0671908214381,Pessoal,11790,7,Renda Variavel,no,31255,3,No,4,6,Urbano
6608,0,0,0,35,0,11,105367.071539971,No, ,Yes,M,Ensino Superior,Profissional,29.6267822097211,Pessoal,15540,7,Poupanca,yes,0,0,Yes,4,11,Urbano
6609,0,0,0,46,0,13,18311.0512183333,No,145159.109563648,Yes,M,Mestrado,Advogado,32.6019867176004,Pessoal,27300,13,Poupanca,no,2607,4,No,8,23,Urbano
6610,0,0,0,54,0,14,66954.7161104849,No,241543.957594611,No,F,Ensino Superior,Profissional,23.12344940298,Pessoal,23370,4,Criptomeda,no,0,0,No,3,10,Urbano
6611,1,6528,1,38,2,8,41229.6940877736,No, ,Yes,M,Ensino Superior,Trabalho Administrativo,29.7557847135723,Comercial,25730,3,Tesouro Direto,yes,1410,1,No,10,5,Urbano
6612,0,0,0,48,0,11,59286.098655414,No,225803.142612392,Yes,F,Ensino Medio,Profissional,48.5565101940581,Pessoal,19810,1,Renda Variavel,no,0,0,No,0,8,Urbano
6613,0,0,0,33,3,13,33285.329029959,Yes,153247.214258731,No,F,Ensino Medio,Trabalho Administrativo,28.3584454124737,Pessoal,10610,1,Renda Variavel,no,3739,2,No,0,1,Urbano
6615,0,0,0,42,0,8,52463.2432863391,No, ,Yes,M,Ensino Medio,Trabalho Manual,18.4527064002128,Comercial,34890,8,Tesouro Direto,no,9058,2,No,5,11,Urbano
6617,0,0,0,54,0,16, ,No,152053.939187586,Yes,F,Ensino Fundamental,Trabalho Manual,61.272887969668,Pessoal,27310,13,Criptomeda,no,0,0,Yes,0,1,Rural
6618,1,2255,0,43,3, , ,No,183000.091959354,Yes,F,Ensino Medio,Trabalho Manual,24.7916413159888,Pessoal,15710,1,Poupanca,yes,0,0,No,4,7,Urbano
6619,0,0,1,45,1,11,105755.848517691,No,298160.975820723,Yes,F,PhD,Gerente,35.5917333507675,Comercial,20520,6,Criptomeda,no,0,0,No,0,1,Urbano
6620,0,0,0,33,4,0,0,No,0,Yes,M,Ensino Fundamental,Estudante,37.5828919631089,Pessoal,5950,1,Criptomeda,yes,0,0,Yes,0,1,Urbano
6622,1,2439,0,33,2,10,53040.8421826116,No,147509.555937917,Yes,F,Ensino Medio,Trabalho Manual,45.113821650243,Comercial,19240,1,Criptomeda,no,4445,2,No,9,10,Urbano
6623,0,0,0,37,0,13,64667.710999912,No, ,No,F,Mestrado,Gerente,5,Pessoal,4550,10,CDB,no,0,0,No,1,24,Urbano
6624,1,3726,2,38,2,12,102020.133927136,Yes,0,No,F,Mestrado,Advogado,28.1285738579044,Pessoal,15500,6,Renda Variavel,no,5306,2,No,5,1,Urbano
6625,0,0,0,56,1,14,133296.157872122,No,390866.351635942,Yes,F,PhD,Gerente,23.6617535271454,Pessoal,20430,17,Poupanca,no,0,0,No,0,13,Urbano
6626,0,0,0,53,0,7,22953.2571376612,No,139609.781442679,Yes,M,Ensino Fundamental,Gerente,24.3289581543103,Pessoal,11640,1,Criptomeda,yes,0,0,No,0,1,Urbano
6627,1,40941.34905455,0,44,0,12,51278.635362936,No,200802.767773811,Yes,M,Ensino Fundamental,Trabalho Manual,52.4763687425995,Comercial,12200,3,Criptomeda,yes,0,0,No,0,1,Urbano
6628,0,0,0,51,0,11,50172.7006115832,No,186074.382530114,Yes,F,Ensino Medio,Trabalho Administrativo,22.4700213608887,Pessoal,11620,14,Renda Variavel,no,0,0,No,0,1,Urbano
6629,0,0,0,49,0,12,73241.6136217247,No,0,No,F,Ensino Superior,Do Lar,22.2883698021411,Pessoal,13580,3,Renda Variavel,no,11479,1,No,4,14,Urbano
6630,0,0,0,33,2,8,92260.5924079689,Yes,0,No,M,Ensino Superior,Trabalho Manual,27.7411692742903,Pessoal,13380,1,Poupanca,yes,0,0,No,0,13,Urbano
6631,0,0,0,29,2,12,34599.8037674394,No,113012.58767586,Yes,M,Ensino Medio,Gerente,20.3039802931324,Pessoal,7860,3,Criptomeda,yes,558,1,No,7,1,Urbano
6632,0,0,0,25,3,11,46670.5575218912,No,125555.079266482,Yes,F,Ensino Medio,Trabalho Administrativo,28.9935312987356,Pessoal,22140,6,Poupanca,no,7326,1,No,0, ,Urbano
6633,0,0,0,47,0,10,80962.9176769917,No,0,No,F,PhD,Medico,34.7791878809478,Pessoal,40240,6,CDB,no,0,0,No,0,13,Urbano
6634,0,0,0,44,1,9,67372.629306007,Yes,0,No,M,Ensino Medio,Gerente,15.4551927922842,Comercial,32460,4,Tesouro Direto,yes,8423,4,No,0,1,Urbano
6635,0,0,0,56,0, ,0,No,92380.0859959839,No,F,Ensino Superior,Do Lar,34.3908800649158,Pessoal,24820,4,CDB,no,0,0,No,0,7,Rural
