INDEX,TARGET_FLAG,KIDSDRIV,IDADE,HOMEKIDS,YOJ,SALARIO,CONTA_CLI,HOME_VAL,CASADO,SEX,EDUCATION,JOB,TRAVTIME,USO_PROD,VALOR_SOLICITADO,TIF,TIPO_PROD,PROD_ALTO_VALOR,OLDCLAIM,CLM_FREQ,TRAN_SUSP,TEMPO_CLIENTE,TEMPO_VIDA_PROD,URBANICITY
5786, ,0,54,0,0,0,No,0,No,F,Ensino Medio,Estudante,37.90679016,Comercial,7180,6,Renda Fixa,no,19036,2,Yes,4,5,Rural
5787, ,0,53,0,13,35516.496,No,0,No,F,Ensino Medio,Trabalho Administrativo,21.19631662,Pessoal,21770,7,Tesouro Direto,no,1105,2,No,6,1,Urbano
5791, ,0,39,0, ,0,No,80528.73718,Yes,M,Ensino Superior,Do Lar,51.9323411,Pessoal,18420,6,Tesouro Direto,yes,8698,1,No,4,7,Urbano
5794, ,0,35,1,12,8700.799608,No,80364.29142,Yes,M,Mestrado,Profissional,27.85910556,Pessoal,6050,10,Criptomoeda,yes,23176,1,No,6,17,Urbano
5803, ,0,54,0,16,63195.32452,No,211881.8848,Yes,F,Ensino Superior,Trabalho Manual,28.65276628,Comercial,11440,7,CDB,no,0,0,No,0,2,Urbano
5804, ,0,49,0,13,7784.030451,No,98722.42996,Yes,F,Ensino Fundamental,Trabalho Administrativo,49.63441486,Pessoal,13160,5,Tesouro Direto,yes,1943,3,No,0,7,Urbano
5808, ,0,55,0,12,8087.636301,No,0,Yes,F,Ensino Medio,Estudante,16.49161783,Comercial,7810,4,CDB,no,0,0,Yes,2,1,Rural
5810, ,1,38,2,14,8117.322912,No,99798.54409,Yes,M,Ensino Fundamental,Trabalho Administrativo,22.07781873,Pessoal,6110,13,Tesouro Direto,yes,0,0,No,2,7,Rural
5813, ,0,36,2,12,24612.38149,No, ,Yes,F,Ensino Superior,Trabalho Administrativo,35.54506565,Pessoal,6580,1,Renda Fixa,no,21939,2,Yes,1,8,Urbano
5828, ,2,45,3,10,64014.64009,Yes,0,No,M,Ensino Medio,Trabalho Manual,35.98678485,Comercial,12400,6,Tesouro Direto,no,0,0,No,0,1,Rural
5839, ,1,40,2,9,214199.0729,Yes,539729.048,No,F,PhD,Medico,47.88975776,Pessoal,31980,1,Tesouro Direto,no,30986,2,Yes,0,17,Urbano
5842, ,0,43,0,10,97952.51384,No,0,No,M,Ensino Superior,Trabalho Manual,42.94201193,Comercial,13080,1,Tesouro Direto,no,6748,3,No,0, ,Urbano
5843, ,0,35,0,12,78020.96765,No,223694.1842,Yes,F,Ensino Superior,Gerente,7.185352013,Pessoal,12800,10,CDB,no,0,0,No,0,1,Urbano
5844, ,0,52,0,15,58868.78995,No,173894.422,Yes,M,Ensino Superior,Profissional,7.62583121,Pessoal,7390,3,Criptomoeda,no,2799,2,No,7,9,Urbano
5847, ,0,39,2,12,71485.88749,Yes,0,No,M,Mestrado, ,37.37913627,Comercial,26380,8,Renda Variavel,yes,4718,2,No,6,14,Urbano
5851, ,0,46,0,7,38785.7035,No,150823.7783,No,M,Ensino Superior,Trabalho Manual,9.202491042,Comercial,10580,9,Tesouro Direto,yes,0,0,No,2,7,Rural
5854, ,0,40,0,11,119244.0425,No,349833.0289,No,F,Ensino Superior,Trabalho Manual,23.18924373,Comercial,29930,4,Renda Fixa,no,0,0,No,6,1,Rural
5857, ,0,39,0,11,90634.51816,No,251424.1712,Yes,M,Ensino Superior,Trabalho Manual,17.73192996,Comercial,5400,1,Tesouro Direto,no,0,0,No,1,9,Rural
5866, ,0,41,2,16,35635.81547,No,150462.2838,Yes,F,Ensino Medio,Trabalho Administrativo,42.36724405,Pessoal,15120,6,Renda Fixa,no,5358,1,No,7,1,Urbano
5874, ,0,50,0,14,78510.19075,No,232988.4119,Yes,F,Ensino Fundamental,Trabalho Administrativo,63.52801975,Pessoal,1500,6,Renda Fixa,no,0,0,No,0,3,Urbano
5886, ,0,36,3,12,17662.57154,Yes,134465.6583,No,F,Ensino Medio,Do Lar,61.492093,Pessoal,20020,4,CDB,no,0,0,No,0,6,Rural
5895, ,0,53,0,7,34729.57032,No,169666.2089,Yes,F,Ensino Medio,Profissional,5,Pessoal,10270,15,CDB,no,0,0,No,1, ,Urbano
5897, ,0,56,0,9,67619.63692,No,245585.1978,Yes,F,Mestrado,Advogado,23.93213416,Pessoal,20500,25,CDB,no,0,0,No,0,17,Urbano
5898, ,0,46,0,8,51821.71595,No,174401.0633,Yes,F,Ensino Medio,Trabalho Manual,30.4183704,Pessoal,7870,1,CDB,no,0,0,No,0,1,Urbano
5900, ,0,20,0,10,38681.22771,No,0,No,F,Ensino Superior,Profissional,63.83618853,Pessoal,17010,9,CDB,yes,30646,1,Yes,10,10,Urbano
5902, ,1,39,1,0,0,No,64779.93225,Yes,M,Ensino Medio,Do Lar,18.83907557,Pessoal,22050,1,Tesouro Direto,yes,2969,1,No,2,1,Urbano
5908, ,0,38,0,10, ,No,0,No,F,Ensino Medio,Trabalho Administrativo,29.47795149,Pessoal,11310,1,CDB,no,0,0,Yes,1,1,Urbano
5909, ,0,58,0,15,3255.939518,No,122216.7707,Yes,F,Ensino Fundamental,Do Lar,59.53763195,Pessoal,18400,1,Tesouro Direto,no,0,0,No,1,1,Rural
5912, ,0,55,0,12,63375.51588,No,225110.9603,Yes,F,Ensino Superior,Trabalho Manual,25.30715388,Comercial,13340,7,CDB,no,0,0,No,2,14,Rural
5913, ,0,51,0,7,70194.73035,No,269925.0996,Yes,M,Ensino Superior,Gerente,70.91030341,Pessoal,18950,10,Poupanca,no,0,0,No,2,8,Urbano
5917, ,0,38,0,9,34647.62443,No,0,No,M,Ensino Medio,Trabalho Manual,46.61400139,Comercial,10760,1,Criptomoeda,no,0,0,Yes,2,1,Rural
5918, ,0,29,2,11,47620.74604,Yes,196036.1947,No,F,Ensino Medio,Trabalho Manual,25.51028943,Comercial,17130,9,Tesouro Direto,no,5584,3,No,6,1,Urbano
5921, ,0,43,2,9,159442.6078,No,423784.2591,Yes,M,Ensino Superior,Profissional,20.0882827,Pessoal,21740,3,Poupanca,yes,4538,1,No,3,5,Urbano
5931, ,0,48,0,0,0,No,127575.86,Yes,F,Ensino Medio,Do Lar,29.74541985,Pessoal,6300,4,CDB,no,0,0,No,0,9,Urbano
5942, ,0,44,0,12,6590.940822,No,65191.51132,No,F,Ensino Fundamental,Do Lar,32.84223372,Pessoal,2160,9,CDB,no,0,0,No,2,1,Urbano
5943, ,0,47,0,12,101498.3795,No,0,No,M,Mestrado,Profissional,50.94198961,Comercial,11770,10,Criptomoeda,yes,21063,1,Yes,6,12,Urbano
5950, ,0,50,0,11,134152.4328,No,0,No,M,PhD,Medico,5,Pessoal,29550,10,Tesouro Direto,yes,0,0,No,1,11,Urbano
5954, ,0,39,0,12,44738.37225,No,217421.9668,Yes,F,Ensino Superior,Trabalho Administrativo,26.03818318,Pessoal,29640,6,Tesouro Direto,no,0,0,No,3,10,Rural
5983, ,0,49,0,6,173893.6196,No,423672.5588,Yes,F,PhD,Medico,7.938253372,Pessoal,23790,6,Tesouro Direto,no,0,0,No,3,15,Urbano
5995, ,0,19,0,6,5335.634828,No,0,No,F,Ensino Medio,Trabalho Administrativo,25.93520166,Pessoal,11650,6,Renda Fixa,yes,1845,2,No,7,1,Urbano
6002, ,0,45,1,8,47389.47364,Yes,204888.3388,No,F,Ensino Superior,Do Lar,23.13677726,Pessoal,26730,20,Criptomoeda,no,0,0,No,2,9,Urbano
6005, ,0,38,2,10,23535.72638,No,98782.26857,Yes,F,Ensino Medio,Do Lar,84.08873918,Pessoal,10430,10,CDB,no,0,0,No,0,1,Rural
6009, ,0,56,0,12,25890.50049,No,127035.161,Yes,F,Ensino Superior,Do Lar,42.3754547,Pessoal,19280,6,CDB,no,35012,3,Yes,0,1,Urbano
6011, ,0,59,0,9,28817.71852,No,153289.1827,Yes,F,Ensino Superior,Do Lar,6.008203737,Pessoal,29230,6,Criptomoeda,no,0,0,No,1,1,Rural
6012, ,0,31,0,11,86263.55171,No,0,No,M,Mestrado,Profissional,31.94846361,Pessoal,14930,1,Tesouro Direto,no,0,0,No,0,18,Rural
6019, ,0,51,0,11,93784.8187,No,287311.1462,Yes,F,Mestrado,Advogado,30.94609093,Pessoal,6600,1,CDB,no,1230,3,No,1,12,Urbano
6021, ,0,40,2,14,140171.2157,No,352819.9741,Yes,M,Ensino Medio,Gerente,16.01699498,Pessoal,5600,4,Criptomoeda,yes,5735,1,No,8,6,Urbano
6029, ,0,49,0,11,39219.52108,No,201871.6788,No,F,Ensino Fundamental,Trabalho Manual,34.17530526,Comercial,16430,10,CDB,no,5161,1,No,11,7,Urbano
6036, ,0,50,0,12,45214.61903,No,0,No,F,Ensino Medio,Trabalho Manual,32.60156234,Comercial,26460,6,Tesouro Direto,no,0,0,No,4,13,Urbano
6037, ,0,39,0,14,93076.98863,No,244763.7599,Yes,M,Ensino Superior,Profissional,28.63750375,Pessoal,14710,1,Tesouro Direto,yes,0,0,No,0,1,Rural
6038, ,0,55,0,9,162584.8434,No,436687.9142,Yes,F,PhD,Medico,12.04727344,Pessoal,17760,7,CDB,no,0,0,No,2,20,Urbano
6043, ,0,48,0,13,38896.1282,No,214165.2852,Yes,M,Ensino Fundamental,Trabalho Administrativo,74.9454041,Pessoal,10190,1,Criptomoeda,yes,0,0,No,1,1,Rural
6045, ,0,58,0, ,73463.42426,No,229325.4512,Yes,M,Mestrado,Advogado,34.2132625,Pessoal,20710,6,Poupanca,yes,11061,2,No,2,18,Urbano
6047, ,2,57,3,14,106140.3004,Yes,347575.8458,No,F,Mestrado,Advogado,39.13429248,Pessoal,7200,4,CDB,no,0,0,Yes,4,15,Urbano
6048, ,0,49,0,13,112039.229,No,278669.4282,Yes,F,PhD,Medico,34.0858376,Pessoal,29650,11,Criptomoeda,no,0,0,No,0,14,Urbano
6061, ,0,32,3,11,62614.51598,No,184803.2169,Yes,M,Mestrado, ,18.27979946,Comercial,24660,1,Renda Variavel,no,2130,2,No,4,14,Urbano
6063, ,0,54,0,12,38349.2612,No,169693.6466,No,F,Ensino Superior,Do Lar,27.24970678,Pessoal,10620,6,Renda Fixa,no,0,0,No,0, ,Urbano
6064, ,0,31,4,12,15291.71715,Yes,0,No,F,Ensino Fundamental,Trabalho Administrativo,24.38251144,Pessoal,15190,6,CDB,no,0,0,No,1,1,Rural
6068, ,0,49,0,10,42071.2656,No,160036.283,No,F,Ensino Fundamental,Trabalho Manual,47.57947586,Pessoal,10610,10,CDB,no,36189,3,Yes,8, ,Urbano
6069, ,0,52,0,12,201192.0886,No,493471.468,Yes,M,PhD,Gerente,33.56622662,Pessoal,17210,10,Poupanca,yes,0,0,No,3,17,Urbano
6070, ,0,42,0,8,52292.13547,No,172460.6683,Yes,M,Ensino Medio,Trabalho Manual,37.61420607,Comercial,22960,6,Renda Variavel,yes,6597,2,No,3,1,Urbano
6071, ,0,31,4,14,48316.79994,No,133938.5551,Yes,F,Ensino Medio,Trabalho Administrativo,41.06952628,Pessoal,26130,7,CDB,no,0,0,No,0,1,Urbano
6074, ,0,30,1,10,63424.52712,Yes,222135.3673,No,F,Ensino Medio,Gerente,36.34362573,Pessoal,17230,9,Tesouro Direto,no,4927,2,No,6,9,Urbano
6079, ,0,53,0,12,180034.452,No,0,No,F,PhD, ,26.97068986,Comercial,32950,6,Criptomoeda,no,3488,2,No,3,15,Urbano
6082, ,0,53,0,11,114178.612,No,310404.905,Yes,M,Mestrado,Gerente,19.95761604,Pessoal,23080,6,Tesouro Direto,no,0,0,No,4,16,Urbano
6088, ,0,27,3,9,43915.38858,Yes,0,No,M,Ensino Medio,Trabalho Manual,39.44615082,Comercial,3260,1,Tesouro Direto,yes,5476,3,No,2, ,Urbano
6094, ,0,52,0,7,115756.2609,No, ,Yes,M,Mestrado,Gerente,15.33627282,Comercial,16760,10,Poupanca,no,0,0,No,3,1,Urbano
6095, ,0,51,0,15,57781.75081,No,187294.771,Yes,F,Ensino Medio,Trabalho Manual,26.26639893,Comercial,12380,6,Criptomoeda,no,0,0,No,1,6,Urbano
6098, ,0,35,2,10,86996.87947,No,234306.6692,Yes,F,Mestrado, ,57.05012356,Comercial,28700,1,Criptomoeda,no,6459,3,No,4,16,Urbano
6102, ,1,38,2,15,40342.078,No,189439.156,Yes,F,Ensino Superior,Trabalho Administrativo,5,Pessoal,9330,4,Renda Fixa,no,0,0,No,0,14,Rural
6105, ,0,35,2,14,65102.49198,No,233449.0302,Yes,F,Ensino Superior,Trabalho Manual,10.97890347,Comercial,15120,13,CDB,no,19508,2,Yes,5,11,Urbano
6113, ,0,46,0,10,132560.3331,No,319774.1664,No,M,Mestrado,Advogado,21.31209179,Pessoal,14760,4,Tesouro Direto,yes,0,0,No,4,11,Urbano
6116, ,0,45,0,8,39471.57318,No,111469.2945,Yes,M,Ensino Medio,Trabalho Manual,30.56582123,Pessoal,2230,1,Tesouro Direto,yes,0,0,No,5,9,Urbano
6120, ,0,52,0,12,114635.2761,No,321941.5689,No,M,Ensino Medio,Gerente,29.99980089,Comercial,18160,10,Poupanca,yes,7202,3,No,3,1,Urbano
6121, ,0,47,0,0,0,No,91949.06692,No,M,PhD,Do Lar,51.7332625,Pessoal,6200,6,Criptomoeda,no,0,0,No,0,20,Urbano
6126, ,0,55,0,13,70838.81205,No,0,No,M,Ensino Superior,Profissional,7.993951535,Comercial,24120,1,Renda Variavel,yes,0,0,No,1,11,Urbano
6144, ,0,48,0,14,78890.1831,No,211819.076,Yes,M,Mestrado,Advogado,51.70244004,Pessoal,19160,10,Tesouro Direto,no,4824,2,No,3,14,Urbano
6145, ,0,46,0,0,0,No,151138.6525,No,F,Ensino Superior,Do Lar,37.43975781,Pessoal,24700,1,Criptomoeda,no,0,0,No,0,4,Rural
6153, ,0,41,2,11,29936.04441,Yes,0,No,M,Ensino Superior,Profissional,5,Comercial,30540,21,Renda Variavel,no,6257,5,No,2,14,Urbano
6156, ,0,47,0,11,127129.4996,No,369417.5304,No,M,Ensino Superior,Profissional,15.10498863,Comercial,18910,9,Poupanca,yes,0,0,No,0,5,Urbano
6159, ,0,46,0,8,30110.60305,No,164877.1626,No,M,Ensino Fundamental,Trabalho Manual,28.23812235,Pessoal,3910,4,Tesouro Direto,yes,0,0,No,1,1,Urbano
6162, ,1,48,0,13,14522.10457,No,109990.3539,Yes,M,Ensino Fundamental,Trabalho Administrativo,29.09303158,Pessoal,14940,6,Tesouro Direto,no,7310,3,No,8,9,Rural
6184, ,0,45,1,9,24178.29356,No,115380.6585,Yes,F,Ensino Fundamental,Trabalho Administrativo,67.22486566,Pessoal,19100,6,CDB,no,7727,3,Yes,2,1,Urbano
6188, ,0,48,0,13,208667.2088,No,482290.8936,No,M,PhD,Gerente,30.5752962,Comercial,24880,6,Renda Variavel,no,12014,1,Yes,3,6,Urbano
6189, ,1,55,1,17,83076.31857,No,254659.9431,Yes,M,Ensino Medio,Profissional,30.66449806,Pessoal,13000,4,Tesouro Direto,no,22887,2,No,6,1,Urbano
6191, ,0,56,0,11, ,No,0,No,F,Ensino Superior,Profissional,45.96066036,Pessoal,22460,4,CDB,no,37932,2,Yes,0,13,Urbano
6211, ,1,42,3,12,106193.8331,Yes,0,No,F,Mestrado, ,32.7879147,Comercial,18760,6,Criptomoeda,no,0,0,No,0,8,Urbano
6216, ,0,35,1,12,31615.63324,Yes,133918.2551,No,F,Ensino Medio,Trabalho Administrativo,46.92317253,Pessoal,14430,1,CDB,no,0,0,Yes,0,7,Rural
6218, ,0,35,2,7,50871.57376,No,190621.0868,Yes,F,Ensino Medio,Trabalho Manual,46.40598017,Comercial,14980,6,CDB,no,35500,1,Yes,0,4,Urbano
6222, ,0,57,0,6,79670.32868,No,242650.6735,Yes,M,Ensino Medio,Trabalho Manual,5,Comercial,9470,6,Criptomoeda,yes,0,0,No,2, ,Urbano
6235, ,0,53,0,11,55861.01312,No,0,No,M,Ensino Fundamental,Trabalho Manual,11.77254998,Pessoal,1500,6,Tesouro Direto,yes,0,0,No,0,7,Urbano
6245, ,0,43,0,12,116043.5147,No,0,No,F,Ensino Superior,Profissional,24.99232991,Pessoal,16900,4,CDB,no,0,0,No,0,1,Urbano
6248, ,1,42,4,15,9949.973393,No,0,Yes,F,Ensino Medio,Estudante,37.37078593,Pessoal,18800,8,Renda Fixa,no,7942,3,No,7,1,Urbano
6253, ,0,46,0,15, ,No,109033.7676,Yes,M,Ensino Medio,Trabalho Administrativo,21.37649379,Pessoal,6100,1,Criptomoeda,no,0,0,No,2,1,Urbano
6256, ,0,53,0,11,48421.4242,No,201602.5637,No,M,Mestrado,Profissional,36.21761209,Pessoal,25290,13,Tesouro Direto,yes,0,0,No,0,1,Rural
6257, ,0,35,0,5,18004.48121,No,0,No,M,Ensino Medio,Trabalho Administrativo,36.04820675,Pessoal,15290,4,Tesouro Direto,yes,0,0,Yes,0,1,Urbano
6259, ,0,58,0,8,38461.9684,No, ,Yes,M,Ensino Superior,Trabalho Manual,55.57140066,Comercial,11150,4,Tesouro Direto,yes,10353,3,No,2,5,Urbano
6266, ,0,59,0,14,110322.8779,No,327486.1932,Yes,M,Ensino Superior,Profissional,9.993760952,Comercial,40760,15,Renda Variavel,yes,5169,2,No,4,13,Urbano
6268, ,0,44,2,14,16800.15433,No,136818.2689,Yes,F,Ensino Fundamental,Trabalho Administrativo,46.71396053,Pessoal,7580,6,CDB,no,0,0,No,0,5,Urbano
6275, ,0,41,0,8,67014.27454,No, ,No,M,Ensino Superior,Profissional,39.42569692,Pessoal,24050,1,Tesouro Direto,yes,5296,2,No,2,5,Urbano
6280, ,0,54,0,6,55977.01719,No,0,No,M,Ensino Superior,Profissional,45.24256571,Comercial,9790,1,Criptomoeda,yes,6193,1,No,4,8,Urbano
6283, ,0,47,0,12, ,No,0,No,M,Mestrado,Profissional,39.56776365,Comercial,21360,6,Poupanca,no,0,0,No,2,20,Urbano
6288, ,0,48,0,9,53412.09518,No,160355.7155,Yes,M,Ensino Medio,Trabalho Manual,36.63080744,Comercial,11640,1,Criptomoeda,no,0,0,No,0,1,Rural
6289, ,1,41,2,13,7593.624796,No,0,Yes,F,Ensino Fundamental,Estudante,56.84586787,Pessoal,5600,7,Renda Fixa,no,0,0,No,0,1,Rural
6301, ,0,44,0,12, ,No,228990.38,No,M,Ensino Fundamental,Trabalho Administrativo,39.07174253,Pessoal,12180,1,Criptomoeda,yes,0,0,No,2,1,Rural
6308, ,0,56,0,9,132114.9556,No,373190.697,Yes,M,PhD,Gerente,15.61068293,Comercial,26770,1,Renda Variavel,no,0,0,Yes,2,14,Urbano
6314, ,0,56,0,10,188809.2829,No,484306.1483,No,M,PhD,Medico,24.57754372,Pessoal,35810,9,Tesouro Direto,yes,0,0,No,1,21,Urbano
6315, ,0,61,0,11,80152.94832,No,272445.1613,No,F,Mestrado,Gerente,31.50698357,Pessoal,16370,9,Renda Fixa,no,0,0,No,0,15,Urbano
6316, ,0,42,2,15,151826.341,Yes,0,No,F,PhD, ,55.26535105,Comercial,20880,1,Criptomoeda,no,0,0,No,4, ,Urbano
6317, ,0,47,0,11,54467.20437,No,205510.8011,No,F,Ensino Superior,Trabalho Manual,38.41681523,Comercial,11650,13,Renda Fixa,no,9377,2,No,2,10,Urbano
6318, ,0,47,0,11,113495.8889,No,291033.7951,Yes,M,Mestrado,Advogado,37.655728,Pessoal,12850,10,Tesouro Direto,yes,0,0,No,1, ,Urbano
6323, ,0,38,0,9,12215.90786,No,0,No,F,Ensino Medio,Estudante,52.95702096,Comercial,5200,7,Renda Fixa,no,0,0,No,2,1,Urbano
6329, ,0,19,0,5,3871.044425,No,76850.61606,Yes,F,Ensino Medio,Gerente,48.80735006,Pessoal,3790,3,CDB,no,5194,3,No,8,5,Urbano
6336, ,0,40,3,14,2291.682702,Yes,0,No,F,Ensino Fundamental,Do Lar,105.3326701,Pessoal,5730,4,CDB,no,0,0,No,0,6,Rural
6341, ,1,39,3,13, ,Yes, ,No,F,Ensino Medio,Trabalho Manual,43.19811408,Comercial,10760,6,Criptomoeda,no,2697,2,No,5,1,Urbano
6348, ,0,28,0,6,11099.77119,No,121670.8053,No,M,Ensino Fundamental,Trabalho Administrativo,51.50195425,Comercial,8820,4,Criptomoeda,no,0,0,No,4,1,Rural
6349, ,0,43,0,12,50754.68195,No,155640.637,Yes,M,Ensino Medio,Trabalho Manual,24.07600001,Comercial,30380,4,Renda Variavel,yes,0,0,No,2,6,Rural
6365, ,0,52,0,14,31518.64208,No,162052.1174,Yes,M,Ensino Superior,Gerente,33.25153115,Pessoal,20740,6,Tesouro Direto,yes,0,0,No,0,12,Urbano
6372, ,0,54,0,14,164419.7554,No,402031.2315,Yes,F,PhD,Advogado,47.51550598,Pessoal,1500,4,CDB,no,10878,1,No,2,21,Urbano
6376, ,0,50,0,8, ,No,0,No,F,Ensino Superior,Do Lar,46.97089465,Pessoal,17970,4,Poupanca,yes,0,0,No,0,7,Rural
6378, ,0,50,0,13,109950.1712,No,293398.7495,Yes,F,PhD,Medico,45.2222137,Pessoal,17500,6,CDB,no,0,0,No,0,15,Urbano
6379, ,0,51,0,13,72333.74436,No,0,No,F,Ensino Medio,Trabalho Manual,35.59087119,Comercial,11290,4,CDB,no,0,0,Yes,4, ,Urbano
6382, ,0,36,3,12,45589.57499,No,172745.0104,Yes,F,Ensino Medio,Profissional,9.28006425,Pessoal,16650,3,CDB,no,0,0,No,0,5,Urbano
6383, ,0,55,0,13, ,No,256253.4948,Yes,M,Ensino Superior,Trabalho Manual,32.74855514,Comercial,11180,3,Criptomoeda,yes,9111,2,No,6,3,Urbano
6389, ,0,45,1,0,0,Yes,0,No,F,Ensino Medio,Estudante,44.12302792,Pessoal,1500,4,Renda Fixa,no,0,0,No,1,7,Urbano
6390, ,0,45,3,12,152562.5893,No,455930.8834,Yes,M,Ensino Superior,Gerente,43.1581393,Pessoal,19700,3,Tesouro Direto,yes,0,0,No,0,7,Urbano
6392, ,0,57,2,15,14988.66177,No,84309.02409,Yes,F,Ensino Medio,Do Lar,43.16251007,Pessoal,26140,10,Renda Fixa,no,0,0,Yes,0,1,Rural
6394, ,0,43,0,8,166191.9437,No,0,No,M,Mestrado, ,51.88607904,Comercial,21110,1,Poupanca,yes,4962,3,No,2, ,Urbano
6402, ,0,55,0,14,113533.8376,No,339932.9825,Yes,F,PhD, ,21.0146259,Comercial,24640,6,Poupanca,no,0,0,No,0,7,Urbano
6404, ,2,45,2,12,8467.313657,No,105058.9236,Yes,F,Ensino Fundamental,Trabalho Administrativo,28.23751104,Pessoal,6900,9,CDB,no,0,0,No,0,6,Urbano
6405, ,0,54,0,12,246163.8893,No,636834.7695,No,F,PhD,Medico,46.08794501,Pessoal,31520,13,Tesouro Direto,no,0,0,No,0,15,Urbano
6406, ,0,56,0,0, ,No,0,Yes,F,Ensino Fundamental,Estudante,5,Pessoal,7100,4,CDB,no,0,0,No,2,7,Urbano
6409, ,0,38,0,10,142002.162,No,345671.1724,Yes,M,Ensino Superior,Gerente,32.52222637,Comercial,27750,4,Renda Variavel,yes,0,0,No,2,12,Urbano
6410, ,0,32,2,13,72188.22626,No,229981.7347,Yes,F,Ensino Superior,Profissional,29.01764667,Pessoal,9790,17,CDB,no,3176,2,No,1,13,Urbano
6411, ,0,48,1,3,80521.86869,No,244551.766,Yes,F,Ensino Superior,Gerente,15.89998096,Pessoal,14350,1,CDB,no,0,0,No,2,1,Urbano
6421, ,0,46,0,12,35852.40927,No,142092.896,Yes,M,Ensino Fundamental,Trabalho Manual,20.76038178,Pessoal,13460,10,Tesouro Direto,no,0,0,No,0,1,Urbano
6428, ,0,43,0,9,53430.96263,No,0,No,F,Ensino Superior,Profissional,5,Pessoal,8050,3,CDB,no,4408,1,No,5,12,Urbano
6429, ,0,41,1,14,6712.467407,No, ,Yes,F,Ensino Superior,Do Lar,37.47578492,Pessoal,2910,7,Renda Fixa,no,0,0,No,2,11,Urbano
6432, ,0,49,0,12,45470.94244,No,170808.3423,Yes,F,Ensino Superior,Trabalho Administrativo,13.56314475,Pessoal,10670,1,CDB,no,0,0,No,0,7,Urbano
6436, ,0,44,0,14,134967.2329,No,335455.9198,Yes,F,Mestrado,Gerente,30.98758888,Pessoal,16020,4,Tesouro Direto,no,0,0,No,0,18,Urbano
6437, ,0,50,0,13,46952.242,No,223768.7368,Yes,F,Ensino Superior,Trabalho Manual,26.22520182,Comercial,6200,1,CDB,no,0,0,No,0,1,Urbano
6438, ,0,47,0,11,69692.22251,No,243838.5751,Yes,F,Mestrado,Advogado,58.17508226,Pessoal,18370,4,Renda Fixa,no,3314,2,No,0,10,Urbano
6445, ,0,57,0,12,97083.20708,No,0,No,F,Ensino Superior,Profissional,20.34074347,Pessoal,18800,13,Tesouro Direto,no,4925,1,No,4,13,Urbano
6447, ,0,48,0,6,14410.28182,No,0,No,F,Ensino Fundamental,Trabalho Administrativo,27.49215773,Pessoal,7740,7,CDB,no,1001,1,No,3,1,Urbano
6450, ,0,39,2,13,192425.6366,No,483998.3395,Yes,M,PhD,Medico,45.77387956,Pessoal,33460,1,Tesouro Direto,yes,0,0,No,0,17,Urbano
6462, ,0,54,0,12,46074.48092,No,0,No,M,Ensino Superior,Gerente,42.0616358,Pessoal,11510,3,Criptomoeda,yes,0,0,No,0,6,Urbano
6467, ,0,43,0, ,0,No,84655.53291,Yes,M,Ensino Medio,Estudante,35.59869428,Comercial,24520,1,Renda Variavel,no,1119,1,No,8, ,Urbano
6478, ,0,51,0,9,95712.87457,No,302676.3025,Yes,F,PhD,Gerente,32.47178309,Pessoal,23040,9,Criptomoeda,no,0,0,No,0,17,Urbano
6484, ,0,38,0,7,116933.1404,No,372066.9588,No,M,Ensino Superior,Profissional,19.00212335,Comercial,25740,1,Renda Variavel,yes,0,0,No,0,14,Urbano
6492, ,0,40,0,10,90377.47946,No,251223.2236,No,M,Ensino Superior,Trabalho Manual,20.66769497,Comercial,5500,1,Criptomoeda,yes,0,0,No,2,7,Urbano
6497, ,0,57,2,16,86232.27364,No,272326.1394,Yes,F,Mestrado,Gerente,7.777204759,Pessoal,15820,9,CDB,no,0,0,No,0,15,Urbano
6504, ,0,45,0,13,103134.0126,No, ,No,F,Mestrado,Advogado,38.15813243,Pessoal,16310,1,Renda Fixa,no,0,0,No,0,21,Urbano
6505, ,0,53,0,13,69268.40116,No,238235.7172,Yes,M,Ensino Superior,Trabalho Manual,31.4607292,Comercial,13730,6,Tesouro Direto,no,23381,1,No,1,12,Urbano
6513, ,0,39,2,17,23093.67921,No,140813.0604,Yes,F,Ensino Medio,Trabalho Manual,27.37916869,Comercial,9310,4,Renda Fixa,no,4732,2,No,0,1,Urbano
6525, ,0,45,0,12,37407.22492,No,138622.9559,Yes,F,Ensino Superior,Gerente,32.4892829,Pessoal,7940,4,Renda Fixa,no,47712,1,Yes,0,12,Urbano
6526, ,0,57,0,14,111970.0372,No,342129.0082,Yes,M,Mestrado,Gerente,28.33221892,Comercial,23780,3,Renda Variavel,no,20369,1,Yes,5,15,Urbano
6528, ,0,41,2,12,50.23174925,No,60765.07414,Yes,M,Ensino Superior,Estudante,18.64609892,Comercial,5610,1,Criptomoeda,yes,0,0,No,0,14,Rural
6540, ,0,34,1,12,62044.46442,No,201347.2786,Yes,F,Ensino Superior,Profissional,37.08206108,Pessoal,11100,17,CDB,no,0,0,No,0,7,Rural
6542, ,0,47,0,12,80577.05715,No,0,No,M,Mestrado,Advogado,34.40183774,Pessoal,13610,11,Tesouro Direto,no,0,0,No,3,12,Urbano
6544, ,0,44,0,8,27127.48745,No, ,No,F,Ensino Fundamental,Trabalho Administrativo,36.402796,Pessoal,21960,6,Tesouro Direto,no,35472,2,Yes,2,1,Urbano
